"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"","","","","","html-button-response","22","163059","0.0-6.0-5.0-1.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","1589","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","red","4000","skip"
"","","","","","html-keyboard-response","23","165068","0.0-6.0-5.0-5.0-0.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","red","4000",""
"","","","","","html-keyboard-response","24","169081","0.0-6.0-6.0-0.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","25","170103","0.0-6.0-6.0-1.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","1019","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","8000","skip"
"","","","","","html-keyboard-response","26","172114","0.0-6.0-6.0-5.0-0.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","8000",""
"","","","","","html-keyboard-response","27","176139","0.0-6.0-7.0-0.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","28","177433","0.0-6.0-7.0-1.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","1291","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","red","8000","skip"
"","","","","","html-keyboard-response","29","179440","0.0-6.0-7.0-5.0-0.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","red","8000",""
"","","","","","html-keyboard-response","30","183442","0.0-6.0-8.0-0.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","8000",""
"","","","","","html-button-response","31","185369","0.0-6.0-8.0-1.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","1925","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","8000","skip"
"","","","","","html-keyboard-response","32","187384","0.0-6.0-8.0-5.0-0.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","8000",""
"","","","","","html-keyboard-response","33","191396","0.0-6.0-9.0-0.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","34","192769","0.0-6.0-9.0-1.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","1372","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","red","12000","skip"
"","","","","","html-keyboard-response","35","194784","0.0-6.0-9.0-5.0-0.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","red","12000",""
"","","","","","html-keyboard-response","36","198800","0.0-7.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""text-align:center; font-size:28px; font-family:Arial; padding:60px;"">
          <p>The 100 seconds are now over.</p>
          <p>Please take a moment before continuing to the final questions.</p>
        </div>","null","end_of_time","","",""
"","","","","","survey-text","37","203426","0.0-8.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","4609","","{""Q0"":""""}","","","",""
"","","","","","html-button-response","38","208886","0.0-9.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","5454","Which color deck showed facts that built on each other?","0","","","",""
"","","","","","html-button-response","39","213881","0.0-10.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","4992","Which color deck showed unrelated facts?","1","","","",""
"","","","","","html-button-response","40","216919","0.0-11.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","3034","Which type of deck did you prefer overall?","1","","","",""
"","","","","","survey-text","41","239488","0.0-12.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","22556","","{""Q0"":""blue is my favourite color""}","","","",""
"","","","","","survey-text","42","250479","0.0-13.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","","10972","","{""Q0"":""male"",""Q1"":""35""}","","","",""
"","","","","","instructions","43","256344","0.0-14.0","E576885DECB24A12965869AAD542E730","019a73f8-bdfc-7dec-a2a6-7714ccdc6a7b","019a73f3-2330-77da-838d-1b323d7854ea","[{""page_index"":0,""viewing_time"":5861}]","5861","","","","","",""
