"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","wait_time","view_history","rt","stimulus","response","phase","decision"
"","","","","","html-keyboard-response","30","179673","0.0-6.0-8.0-0.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","31","183514","0.0-6.0-8.0-1.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","3839","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","32","185523","0.0-6.0-8.0-5.0-0.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","html-keyboard-response","33","191529","0.0-6.0-9.0-0.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","34","194030","0.0-6.0-9.0-1.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","2499","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","35","196038","0.0-6.0-9.0-5.0-0.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","survey-text","36","243732","0.0-7.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","47683","","{""Q0"":""One has more discoveries and inventions and the other has more stuff that \""happened\"" ""}","",""
"","","","","","html-button-response","37","247870","0.0-8.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","4136","Which color deck showed facts that built on each other?","0","",""
"","","","","","html-button-response","38","250597","0.0-9.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","2726","Which color deck showed unrelated facts?","1","",""
"","","","","","html-button-response","39","253539","0.0-10.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","2940","Which type of deck did you prefer overall?","0","",""
"","","","","","survey-text","40","266841","0.0-11.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","13298","","{""Q0"":""Red seems to help me remember stuff better""}","",""
"","","","","","survey-text","41","273260","0.0-12.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","","6412","","{""Q0"":""Female"",""Q1"":""28""}","",""
"","","","","","instructions","42","281400","0.0-13.0","C290E2A417564E0CA04FCF8CF91BDC32","019a71e5-8fc9-75e8-90dd-8f3c587cada8","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","blue","12000","[{""page_index"":0,""viewing_time"":8138}]","8139","","","",""
