"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"","","","","","html-button-response","10","315186","0.0-6.0-1.0-1.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","7655","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","4000","skip"
"","","","","","html-keyboard-response","11","317198","0.0-6.0-1.0-5.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","4000",""
"","","","","","html-keyboard-response","12","321204","0.0-6.0-2.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","4000",""
"","","","","","html-button-response","13","354425","0.0-6.0-2.0-1.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","33220","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","12000","view"
"","","","","","html-keyboard-response","14","366430","0.0-6.0-2.0-2.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen","red","12000",""
"","","","","","html-keyboard-response","15","370433","0.0-6.0-3.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","12000",""
"","","","","","html-button-response","16","387978","0.0-6.0-3.0-1.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","17544","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","4000","view"
"","","","","","html-keyboard-response","17","391981","0.0-6.0-3.0-2.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","red","4000",""
"","","","","","html-keyboard-response","18","395990","0.0-6.0-4.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","19","405193","0.0-6.0-4.0-1.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","9203","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","12000","view"
"","","","","","html-keyboard-response","20","417210","0.0-6.0-4.0-2.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen","red","12000",""
"","","","","","html-keyboard-response","21","421223","0.0-6.0-5.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","12000",""
"","","","","","html-button-response","22","427770","0.0-6.0-5.0-1.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","6546","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","12000","skip"
"","","","","","html-keyboard-response","23","429773","0.0-6.0-5.0-5.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","12000",""
"","","","","","html-keyboard-response","24","433790","0.0-6.0-6.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","12000",""
"","","","","","html-button-response","25","435970","0.0-6.0-6.0-1.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","2179","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","8000","view"
"","","","","","html-keyboard-response","26","443985","0.0-6.0-6.0-2.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","blue","8000",""
"","","","","","html-keyboard-response","27","447992","0.0-6.0-7.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","28","450001","0.0-6.0-7.0-1.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","2009","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","12000","view"
"","","","","","html-keyboard-response","29","462009","0.0-6.0-7.0-2.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen","blue","12000",""
"","","","","","html-keyboard-response","30","466021","0.0-6.0-8.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","12000",""
"","","","","","html-button-response","31","477122","0.0-6.0-8.0-1.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","11100","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","8000","view"
"","","","","","html-keyboard-response","32","485129","0.0-6.0-8.0-2.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","red","8000",""
"","","","","","html-keyboard-response","33","489143","0.0-6.0-9.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","8000",""
"","","","","","html-button-response","34","490930","0.0-6.0-9.0-1.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","1785","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","4000","view"
"","","","","","html-keyboard-response","35","494938","0.0-6.0-9.0-2.0-0.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","red","4000",""
"","","","","","html-keyboard-response","36","498941","0.0-7.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""text-align:center; font-size:28px; font-family:Arial; padding:60px;"">
          <p>The 100 seconds are now over.</p>
          <p>Please take a moment before continuing to the final questions.</p>
        </div>","null","end_of_time","","",""
"","","","","","survey-text","37","581332","0.0-8.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","82387","","{""Q0"":""Blue shows cause(effect), Red shows cause with no effect""}","","","",""
"","","","","","html-button-response","38","612298","0.0-9.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","30965","Which color deck showed facts that built on each other?","0","","","",""
"","","","","","html-button-response","39","638978","0.0-10.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","26679","Which color deck showed unrelated facts?","1","","","",""
"","","","","","html-button-response","40","641537","0.0-11.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","2559","Which type of deck did you prefer overall?","1","","","",""
"","","","","","survey-text","41","649876","0.0-12.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","8337","","{""Q0"":""I just preferred it""}","","","",""
"","","","","","survey-text","42","655842","0.0-13.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","","5961","","{""Q0"":""male"",""Q1"":""22""}","","","",""
"","","","","","instructions","43","660450","0.0-14.0","D97AC09DC37641E181B59192611BB132","019a7454-11b3-7368-96c6-2a6e47621e7a","019a7450-0828-7dea-8b27-28dc1a381000","[{""page_index"":0,""viewing_time"":4607}]","4607","","","","","",""
