"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"","","","","","html-keyboard-response","30","218899","0.0-6.0-8.0-0.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","31","223430","0.0-6.0-8.0-1.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","4530","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","red","12000","skip"
"","","","","","html-keyboard-response","32","225431","0.0-6.0-8.0-5.0-0.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","red","12000",""
"","","","","","html-keyboard-response","33","229433","0.0-6.0-9.0-0.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","12000",""
"","","","","","html-button-response","34","233025","0.0-6.0-9.0-1.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","3591","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","12000","skip"
"","","","","","html-keyboard-response","35","235026","0.0-6.0-9.0-5.0-0.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","12000",""
"","","","","","html-keyboard-response","36","239027","0.0-7.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""text-align:center; font-size:28px; font-family:Arial; padding:60px;"">
          <p>The 100 seconds are now over.</p>
          <p>Please take a moment before continuing to the final questions.</p>
        </div>","null","end_of_time","","",""
"","","","","","survey-text","37","288351","0.0-8.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","49301","","{""Q0"":""blue is cause and effect and red is cause without affect""}","","","",""
"","","","","","html-button-response","38","295793","0.0-9.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","7438","Which color deck showed facts that built on each other?","0","","","",""
"","","","","","html-button-response","39","297853","0.0-10.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","2059","Which color deck showed unrelated facts?","1","","","",""
"","","","","","html-button-response","40","300922","0.0-11.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","3068","Which type of deck did you prefer overall?","1","","","",""
"","","","","","survey-text","41","312677","0.0-12.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","11753","","{""Q0"":""blue was just more concise""}","","","",""
"","","","","","survey-text","42","318623","0.0-13.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","","5943","","{""Q0"":""female"",""Q1"":""22""}","","","",""
"","","","","","instructions","43","340188","0.0-14.0","56C18CF11A5044668D2D351F67CA4704","019a7453-d243-7a11-af34-94a5e892d22f","019a7450-0828-7dea-8b27-28dc1a381000","[{""page_index"":0,""viewing_time"":21563}]","21564","","","","","",""
