"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"","","","","","html-keyboard-response","23","96733","0.0-6.0-5.0-2.0-0.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","red","4000",""
"","","","","","html-keyboard-response","24","100735","0.0-6.0-6.0-0.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","25","103197","0.0-6.0-6.0-1.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","2461","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","8000","skip"
"","","","","","html-keyboard-response","26","105199","0.0-6.0-6.0-5.0-0.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","8000",""
"","","","","","html-keyboard-response","27","109202","0.0-6.0-7.0-0.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","28","111631","0.0-6.0-7.0-1.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","2427","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","8000","skip"
"","","","","","html-keyboard-response","29","113633","0.0-6.0-7.0-5.0-0.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","8000",""
"","","","","","html-keyboard-response","30","117635","0.0-6.0-8.0-0.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","31","118663","0.0-6.0-8.0-1.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","1027","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","8000","skip"
"","","","","","html-keyboard-response","32","120664","0.0-6.0-8.0-5.0-0.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","8000",""
"","","","","","html-keyboard-response","33","124667","0.0-6.0-9.0-0.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","34","125866","0.0-6.0-9.0-1.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","1195","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","red","8000","skip"
"","","","","","html-keyboard-response","35","127868","0.0-6.0-9.0-5.0-0.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","red","8000",""
"","","","","","html-keyboard-response","36","131871","0.0-7.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","null","<div style=""text-align:center; font-size:28px; font-family:Arial; padding:60px;"">
          <p>The 100 seconds are now over.</p>
          <p>Please take a moment before continuing to the final questions.</p>
        </div>","null","end_of_time","","",""
"","","","","","survey-text","37","141684","0.0-8.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","9806","","{""Q0"":""not at this moment no""}","","","",""
"","","","","","html-button-response","38","149798","0.0-9.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","8112","Which color deck showed facts that built on each other?","1","","","",""
"","","","","","html-button-response","39","151613","0.0-10.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","1814","Which color deck showed unrelated facts?","0","","","",""
"","","","","","html-button-response","40","153931","0.0-11.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","2317","Which type of deck did you prefer overall?","1","","","",""
"","","","","","survey-text","41","167615","0.0-12.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","13681","","{""Q0"":""it was overall more interesting""}","","","",""
"","","","","","survey-text","42","171489","0.0-13.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","","3873","","{""Q0"":""male"",""Q1"":""34""}","","","",""
"","","","","","instructions","43","185832","0.0-14.0","806CE6B1D71049798201CF1E8A8FDC27","019a7451-2a1c-7ea9-b7fc-7dccfd17c522","019a7450-0828-7dea-8b27-28dc1a381000","[{""page_index"":0,""viewing_time"":14342}]","14343","","","","","",""
