"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"","","","","","html-button-response","10","39983","0.0-6.0-1.0-1.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","3528","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","red","4000","skip"
"","","","","","html-keyboard-response","11","41985","0.0-6.0-1.0-5.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","red","4000",""
"","","","","","html-keyboard-response","12","45993","0.0-6.0-2.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","13","47255","0.0-6.0-2.0-1.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","1261","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","12000","view"
"","","","","","html-keyboard-response","14","59269","0.0-6.0-2.0-2.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen","blue","12000",""
"","","","","","html-keyboard-response","15","63276","0.0-6.0-3.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","12000",""
"","","","","","html-button-response","16","69527","0.0-6.0-3.0-1.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","6251","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","4000","view"
"","","","","","html-keyboard-response","17","73539","0.0-6.0-3.0-2.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","red","4000",""
"","","","","","html-keyboard-response","18","77548","0.0-6.0-4.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","19","78847","0.0-6.0-4.0-1.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","1299","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","12000","view"
"","","","","","html-keyboard-response","20","90857","0.0-6.0-4.0-2.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen","blue","12000",""
"","","","","","html-keyboard-response","21","94865","0.0-6.0-5.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","12000",""
"","","","","","html-button-response","22","95911","0.0-6.0-5.0-1.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","1046","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","4000","view"
"","","","","","html-keyboard-response","23","99916","0.0-6.0-5.0-2.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","red","4000",""
"","","","","","html-keyboard-response","24","103929","0.0-6.0-6.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","25","105327","0.0-6.0-6.0-1.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","1398","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","8000","view"
"","","","","","html-keyboard-response","26","113341","0.0-6.0-6.0-2.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","red","8000",""
"","","","","","html-keyboard-response","27","117341","0.0-6.0-7.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","8000",""
"","","","","","html-button-response","28","118231","0.0-6.0-7.0-1.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","890","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","12000","skip"
"","","","","","html-keyboard-response","29","120244","0.0-6.0-7.0-5.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","12000",""
"","","","","","html-keyboard-response","30","124253","0.0-6.0-8.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","12000",""
"","","","","","html-button-response","31","124863","0.0-6.0-8.0-1.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","610","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","red","4000","skip"
"","","","","","html-keyboard-response","32","126870","0.0-6.0-8.0-5.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","red","4000",""
"","","","","","html-keyboard-response","33","130880","0.0-6.0-9.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","34","131911","0.0-6.0-9.0-1.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","1031","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","8000","skip"
"","","","","","html-keyboard-response","35","133915","0.0-6.0-9.0-5.0-0.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","8000",""
"","","","","","html-keyboard-response","36","137931","0.0-7.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""text-align:center; font-size:28px; font-family:Arial; padding:60px;"">
          <p>The 100 seconds are now over.</p>
          <p>Please take a moment before continuing to the final questions.</p>
        </div>","null","end_of_time","","",""
"","","","","","survey-text","37","149320","0.0-8.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","11386","","{""Q0"":""One showed me a new fact if I chose to view""}","","","",""
"","","","","","html-button-response","38","153423","0.0-9.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","4103","Which color deck showed facts that built on each other?","1","","","",""
"","","","","","html-button-response","39","155175","0.0-10.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","1752","Which color deck showed unrelated facts?","0","","","",""
"","","","","","html-button-response","40","157023","0.0-11.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","1848","Which type of deck did you prefer overall?","0","","","",""
"","","","","","survey-text","41","162712","0.0-12.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","5688","","{""Q0"":""It had more relevant facts""}","","","",""
"","","","","","survey-text","42","166012","0.0-13.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","","3296","","{""Q0"":""Male"",""Q1"":""34""}","","","",""
"","","","","","instructions","43","172063","0.0-14.0","CE791658D24940268E2D468FDC7A2F88","019a73fc-d3ea-7e29-8d9a-b135f5fd6a53","019a73f3-2330-77da-838d-1b323d7854ea","[{""page_index"":0,""viewing_time"":6050}]","6051","","","","","",""
