"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"","","","","","html-keyboard-response","12","68885","0.0-6.0-4.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","13","72993","0.0-6.0-5.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","4108","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","14","75620","0.0-6.0-6.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2625","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","15","81635","0.0-7.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","16","83368","0.0-7.0-1.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1733","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","17","89385","0.0-7.0-4.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","18","93262","0.0-7.0-5.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","3876","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","19","96125","0.0-7.0-6.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2862","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","102135","0.0-8.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","21","104065","0.0-8.0-1.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1930","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","22","110067","0.0-8.0-4.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","23","113468","0.0-8.0-5.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","3401","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","24","116233","0.0-8.0-6.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2764","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","25","122238","0.0-9.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","26","124266","0.0-9.0-1.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2028","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","27","130279","0.0-9.0-4.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","28","135131","0.0-9.0-5.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","4852","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","29","137185","0.0-9.0-6.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2052","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","30","143194","0.0-10.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","31","144660","0.0-10.0-1.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1465","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","32","150670","0.0-10.0-4.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","33","156782","0.0-10.0-5.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","6111","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","34","159426","0.0-10.0-6.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2644","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","35","165434","0.0-11.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","36","166702","0.0-11.0-1.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1268","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","37","172717","0.0-11.0-4.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","38","175541","0.0-11.0-5.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2823","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","39","178106","0.0-11.0-6.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2564","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","40","184108","0.0-12.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","41","188875","0.0-12.0-1.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","4766","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","42","194883","0.0-12.0-4.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","43","197788","0.0-12.0-5.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2903","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","44","200279","0.0-12.0-6.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2491","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","45","206284","0.0-13.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","46","209143","0.0-13.0-1.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2858","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","47","215157","0.0-13.0-4.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","48","217874","0.0-13.0-5.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2716","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","49","220276","0.0-13.0-6.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2400","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","50","226291","0.0-14.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","51","227467","0.0-14.0-1.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1176","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","52","233482","0.0-14.0-4.0-0.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","53","236443","0.0-14.0-5.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2960","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","54","238455","0.0-14.0-6.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2012","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","survey-text","55","250354","0.0-15.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","11896","","{""Q0"":""Blue offered related facts; red offered unrelated facts""}","","",""
"","","","","","html-button-response","56","253541","0.0-16.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","3185","Which color deck showed facts that built on each other?","0","","",""
"","","","","","html-button-response","57","254925","0.0-17.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1383","Which color deck showed unrelated facts?","1","","",""
"","","","","","html-button-response","58","257493","0.0-18.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2568","Which type of deck did you prefer overall?","1","","",""
"","","","","","survey-text","59","262581","0.0-19.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","5086","","{""Q0"":""I like continuity.""}","","",""
"","","","","","survey-text","60","266483","0.0-20.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","3899","","{""Q0"":""female"",""Q1"":""35""}","","",""
"","","","","","instructions","61","270537","0.0-21.0","E3459268BF004AFDAAFBFF33F26CEDBA","019a5654-d472-79b7-bad5-61950b55837b","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","[{""page_index"":0,""viewing_time"":4053}]","4053","","","","",""
