"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"","","","","","html-keyboard-response","17","97851","0.0-6.0-3.0-2.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","blue","4000",""
"","","","","","html-keyboard-response","18","101858","0.0-6.0-4.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","4000",""
"","","","","","html-button-response","19","108358","0.0-6.0-4.0-1.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","6498","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","8000","view"
"","","","","","html-keyboard-response","20","116368","0.0-6.0-4.0-2.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","blue","8000",""
"","","","","","html-keyboard-response","21","120384","0.0-6.0-5.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","22","121492","0.0-6.0-5.0-1.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","1107","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","12000","view"
"","","","","","html-keyboard-response","23","133500","0.0-6.0-5.0-2.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen","blue","12000",""
"","","","","","html-keyboard-response","24","137507","0.0-6.0-6.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","12000",""
"","","","","","html-button-response","25","140250","0.0-6.0-6.0-1.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","2742","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","8000","view"
"","","","","","html-keyboard-response","26","148252","0.0-6.0-6.0-2.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","blue","8000",""
"","","","","","html-keyboard-response","27","152269","0.0-6.0-7.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","28","154203","0.0-6.0-7.0-1.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","1932","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","8000","view"
"","","","","","html-keyboard-response","29","162206","0.0-6.0-7.0-2.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","blue","8000",""
"","","","","","html-keyboard-response","30","166218","0.0-6.0-8.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","31","172563","0.0-6.0-8.0-1.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","6343","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","8000","view"
"","","","","","html-keyboard-response","32","180579","0.0-6.0-8.0-2.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","blue","8000",""
"","","","","","html-keyboard-response","33","184589","0.0-6.0-9.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","34","186840","0.0-6.0-9.0-1.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","2250","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","4000","view"
"","","","","","html-keyboard-response","35","190850","0.0-6.0-9.0-2.0-0.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","red","4000",""
"","","","","","html-keyboard-response","36","194853","0.0-7.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""text-align:center; font-size:28px; font-family:Arial; padding:60px;"">
          <p>The 100 seconds are now over.</p>
          <p>Please take a moment before continuing to the final questions.</p>
        </div>","null","end_of_time","","",""
"","","","","","survey-text","37","225512","0.0-8.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","30638","","{""Q0"":""Honestly, I'm not sure what the difference is.""}","","","",""
"","","","","","html-button-response","38","229563","0.0-9.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","4050","Which color deck showed facts that built on each other?","0","","","",""
"","","","","","html-button-response","39","230931","0.0-10.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","1365","Which color deck showed unrelated facts?","1","","","",""
"","","","","","html-button-response","40","232690","0.0-11.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","1758","Which type of deck did you prefer overall?","1","","","",""
"","","","","","survey-text","41","244980","0.0-12.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","12288","","{""Q0"":""It seemed like it had a cause and effect.""}","","","",""
"","","","","","survey-text","42","249549","0.0-13.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","","4563","","{""Q0"":""female"",""Q1"":""21""}","","","",""
"","","","","","instructions","43","252411","0.0-14.0","63D47D63335D45F089B60F2E3DE531EF","019a73fb-cc39-74a3-bbd3-1762870e633c","019a73f3-2330-77da-838d-1b323d7854ea","[{""page_index"":0,""viewing_time"":2861}]","2861","","","","","",""
