"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"","","","","","html-keyboard-response","15","106572","0.0-6.0-3.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","12000",""
"","","","","","html-button-response","16","108264","0.0-6.0-3.0-1.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","1691","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","8000","view"
"","","","","","html-keyboard-response","17","116266","0.0-6.0-3.0-2.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","blue","8000",""
"","","","","","html-keyboard-response","18","120271","0.0-6.0-4.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","19","121587","0.0-6.0-4.0-1.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","1316","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","8000","view"
"","","","","","html-keyboard-response","20","129603","0.0-6.0-4.0-2.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","red","8000",""
"","","","","","html-keyboard-response","21","133619","0.0-6.0-5.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","8000",""
"","","","","","html-button-response","22","136268","0.0-6.0-5.0-1.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","2647","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","12000","view"
"","","","","","html-keyboard-response","23","148271","0.0-6.0-5.0-2.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen","blue","12000",""
"","","","","","html-keyboard-response","24","152288","0.0-6.0-6.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","12000",""
"","","","","","html-button-response","25","153504","0.0-6.0-6.0-1.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","1215","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","4000","view"
"","","","","","html-keyboard-response","26","157515","0.0-6.0-6.0-2.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","red","4000",""
"","","","","","html-keyboard-response","27","161530","0.0-6.0-7.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","28","163625","0.0-6.0-7.0-1.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","2095","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","8000","view"
"","","","","","html-keyboard-response","29","171628","0.0-6.0-7.0-2.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","blue","8000",""
"","","","","","html-keyboard-response","30","175639","0.0-6.0-8.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","8000",""
"","","","","","html-button-response","31","177454","0.0-6.0-8.0-1.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","1815","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","4000","view"
"","","","","","html-keyboard-response","32","181459","0.0-6.0-8.0-2.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","red","4000",""
"","","","","","html-keyboard-response","33","185464","0.0-6.0-9.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
"","","","","","html-button-response","34","187643","0.0-6.0-9.0-1.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","2178","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","8000","view"
"","","","","","html-keyboard-response","35","195646","0.0-6.0-9.0-2.0-0.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen","blue","8000",""
"","","","","","html-keyboard-response","36","199660","0.0-7.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""text-align:center; font-size:28px; font-family:Arial; padding:60px;"">
          <p>The 100 seconds are now over.</p>
          <p>Please take a moment before continuing to the final questions.</p>
        </div>","null","end_of_time","","",""
"","","","","","survey-text","37","205293","0.0-8.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","5623","","{""Q0"":""""}","","","",""
"","","","","","html-button-response","38","210742","0.0-9.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","5448","Which color deck showed facts that built on each other?","0","","","",""
"","","","","","html-button-response","39","212786","0.0-10.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","2043","Which color deck showed unrelated facts?","0","","","",""
"","","","","","html-button-response","40","215990","0.0-11.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","3204","Which type of deck did you prefer overall?","0","","","",""
"","","","","","survey-text","41","217450","0.0-12.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","1459","","{""Q0"":""""}","","","",""
"","","","","","survey-text","42","225667","0.0-13.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","","8213","","{""Q0"":""female"",""Q1"":""34""}","","","",""
"","","","","","instructions","43","229621","0.0-14.0","72B8CA2080A245F28B1E22C9FC225039","019a73f7-becb-7dec-8899-db35e8905e49","019a73f3-2330-77da-838d-1b323d7854ea","[{""page_index"":0,""viewing_time"":3954}]","3954","","","","","",""
