"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"","","","","","html-keyboard-response","10","90385","0.0-6.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","11","92782","0.0-6.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2395","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","12","98784","0.0-6.0-4.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","13","101550","0.0-6.0-5.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2766","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","14","102833","0.0-6.0-6.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1281","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","15","108836","0.0-7.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","16","110866","0.0-7.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2029","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","17","116870","0.0-7.0-4.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","18","121702","0.0-7.0-5.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","4830","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","19","123152","0.0-7.0-6.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1448","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","129155","0.0-8.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","21","131733","0.0-8.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2577","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","0","offer_choice","view",""
"","","","","","html-keyboard-response","22","137736","0.0-8.0-2.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width:300px;height:300px;"">
                   </div>","null","view_card_b","",""
"","","","","","html-keyboard-response","23","143738","0.0-8.0-2.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width:300px;height:300px;"">
                   </div>","null","view_card_c","",""
"","","","","","survey-likert","24","145435","0.0-8.0-5.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1697","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","25","147135","0.0-8.0-6.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1698","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","26","153138","0.0-9.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","27","154053","0.0-9.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","914","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","28","160056","0.0-9.0-4.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","29","165471","0.0-9.0-5.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","5413","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","30","167537","0.0-9.0-6.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2065","","{""Q0"":4}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","31","173541","0.0-10.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","32","180537","0.0-10.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","6995","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","33","186539","0.0-10.0-4.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","34","191856","0.0-10.0-5.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","5313","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","35","193823","0.0-10.0-6.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1966","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","36","199826","0.0-11.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","37","205042","0.0-11.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","5213","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","38","211044","0.0-11.0-4.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","39","214805","0.0-11.0-5.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","3759","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","40","217274","0.0-11.0-6.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2468","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","41","223276","0.0-12.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","42","230674","0.0-12.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","7397","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","0","offer_choice","view",""
"","","","","","html-keyboard-response","43","236677","0.0-12.0-2.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width:300px;height:300px;"">
                   </div>","null","view_card_b","",""
"","","","","","html-keyboard-response","44","242680","0.0-12.0-2.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_c.png"" style=""width:300px;height:300px;"">
                   </div>","null","view_card_c","",""
"","","","","","survey-likert","45","244392","0.0-12.0-5.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1711","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","46","245942","0.0-12.0-6.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1548","","{""Q0"":4}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","47","251945","0.0-13.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","48","253275","0.0-13.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1329","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","49","259278","0.0-13.0-4.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","50","261693","0.0-13.0-5.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2413","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","51","263958","0.0-13.0-6.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2264","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","52","269961","0.0-14.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","53","271393","0.0-14.0-1.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1431","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","54","277396","0.0-14.0-4.0-0.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","55","279544","0.0-14.0-5.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2146","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","56","281311","0.0-14.0-6.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","1765","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","survey-text","57","298948","0.0-15.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","17631","","{""Q0"":""The blue are related and red are unrelated and have different cost""}","","",""
"","","","","","html-button-response","58","307563","0.0-16.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","8614","Which color deck showed facts that built on each other?","0","","",""
"","","","","","html-button-response","59","309925","0.0-17.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2361","Which color deck showed unrelated facts?","1","","",""
"","","","","","html-button-response","60","312179","0.0-18.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","2254","Which type of deck did you prefer overall?","1","","",""
"","","","","","survey-text","61","323815","0.0-19.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","11633","","{""Q0"":""Because it had 1 cent cost ones and the facts""}","","",""
"","","","","","survey-text","62","328966","0.0-20.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","","5148","","{""Q0"":""Male"",""Q1"":""21""}","","",""
"","","","","","instructions","63","332496","0.0-21.0","4607A1CC41974C2193573EE5456C4309","019a564d-4e13-74d7-b10f-0bb91aa26142","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","red","1","[{""page_index"":0,""viewing_time"":3529}]","3529","","","","",""
