"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","wait_time","view_history","rt","stimulus","response","phase","decision"
"","","","","","html-button-response","34","267735","0.0-6.0-9.0-1.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","","1869","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","35","271742","0.0-6.0-9.0-2.0-0.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","36","275745","0.0-7.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","","null","<div style=""text-align:center; font-size:28px; font-family:Arial; padding:60px;"">
          <p>The 100 seconds are now over.</p>
          <p>Please take a moment before continuing to the final questions.</p>
        </div>","null","end_of_time",""
"","","","","","survey-text","37","336898","0.0-8.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","","61148","","{""Q0"":""blue series shows events that have cause and effect relationship while red shows cause without an effect ""}","",""
"","","","","","html-button-response","38","346806","0.0-9.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","","9907","Which color deck showed facts that built on each other?","0","",""
"","","","","","html-button-response","39","349916","0.0-10.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","","3109","Which color deck showed unrelated facts?","1","",""
"","","","","","html-button-response","40","354708","0.0-11.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","","4792","Which type of deck did you prefer overall?","1","",""
"","","","","","survey-text","41","372836","0.0-12.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","","18126","","{""Q0"":""because it shows that each action leads to a result ""}","",""
"","","","","","survey-text","42","380924","0.0-13.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","","8074","","{""Q0"":""MALE "",""Q1"":""30""}","",""
"","","","","","instructions","43","385599","0.0-14.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019a73b7-4791-71aa-9876-de3fb187b55c","019a73b2-d563-7054-95cc-7949b2183cb2","red","4000","[{""page_index"":0,""viewing_time"":4674}]","4674","","","",""
