"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"","","","","","html-button-response","16","118207","0.0-7.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2662","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","17","124211","0.0-7.0-4.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","18","199613","0.0-7.0-5.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","75401","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","19","201535","0.0-7.0-6.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1920","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","207547","0.0-8.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","21","209965","0.0-8.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2417","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","22","215974","0.0-8.0-4.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","23","221525","0.0-8.0-5.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","5550","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","24","223759","0.0-8.0-6.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2233","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","25","229769","0.0-9.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","26","231769","0.0-9.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1999","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","27","237772","0.0-9.0-4.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","28","240189","0.0-9.0-5.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2416","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","29","243081","0.0-9.0-6.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2891","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","30","249091","0.0-10.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","31","250947","0.0-10.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1853","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","0","offer_choice","view",""
"","","","","","html-keyboard-response","32","256951","0.0-10.0-3.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width:300px;height:300px;"">
                   </div>","null","random_card_1","",""
"","","","","","html-keyboard-response","33","262963","0.0-10.0-3.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width:300px;height:300px;"">
                   </div>","null","random_card_2","",""
"","","","","","survey-likert","34","269837","0.0-10.0-5.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","6870","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","35","271762","0.0-10.0-6.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1924","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","36","277777","0.0-11.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","37","280757","0.0-11.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2979","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","38","286762","0.0-11.0-4.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","39","299514","0.0-11.0-5.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","12751","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","40","301755","0.0-11.0-6.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2240","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","41","307770","0.0-12.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","42","313004","0.0-12.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","5233","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","0","offer_choice","view",""
"","","","","","html-keyboard-response","43","319013","0.0-12.0-2.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width:300px;height:300px;"">
                   </div>","null","view_card_b","",""
"","","","","","html-keyboard-response","44","325019","0.0-12.0-2.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_c.png"" style=""width:300px;height:300px;"">
                   </div>","null","view_card_c","",""
"","","","","","survey-likert","45","328895","0.0-12.0-5.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","3875","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","46","330541","0.0-12.0-6.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1643","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","47","336542","0.0-13.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","48","338092","0.0-13.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1549","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","49","344094","0.0-13.0-4.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","50","347313","0.0-13.0-5.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","3216","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","51","348877","0.0-13.0-6.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1563","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","52","354882","0.0-14.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","53","361488","0.0-14.0-1.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","6605","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","54","367502","0.0-14.0-4.0-0.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","55","371252","0.0-14.0-5.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","3750","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","56","375580","0.0-14.0-6.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","4327","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","survey-text","57","414666","0.0-15.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","39079","","{""Q0"":""you either got 2 facts. or unrelated""}","","",""
"","","","","","html-button-response","58","422736","0.0-16.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","8067","Which color deck showed facts that built on each other?","0","","",""
"","","","","","html-button-response","59","424500","0.0-17.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","1763","Which color deck showed unrelated facts?","1","","",""
"","","","","","html-button-response","60","427410","0.0-18.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","2909","Which type of deck did you prefer overall?","1","","",""
"","","","","","survey-text","61","458100","0.0-19.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","30688","","{""Q0"":""I wanted to expand on the card and learn more, not get random information""}","","",""
"","","","","","survey-text","62","464951","0.0-20.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","","6842","","{""Q0"":""female"",""Q1"":""35""}","","",""
"","","","","","instructions","63","471304","0.0-21.0","1B815F63C2E0475FA596379151F2E67E","019a565b-433b-7057-b0a1-c00e0c4daf5d","019a564d-4154-7b75-b37e-6d07e11185d1","red","5","[{""page_index"":0,""viewing_time"":6352}]","6352","","","","",""
